,PID,Prop Type,Status,Area,Address,Subdivision,Type,# Bedrooms,Total Baths,# Rooms,Fin SF,List Price,Sales Price,Days On Market,Sales Date,Zip,MLS
2100301,785-68-97-88-800-000,Single Family,CLOSD,52,3303 Shady Creek RD,Shady Creek,Detached,3,2,5,"1,232","$203,000 ","$212,500 ",3,2/26/2021,23234,CVR
1713392,788-66-33-17-500-000,Single Family,CLOSD,52,3912 Hilltop Farms TER,Hilltop Farms,Detached,3,2.1,6,"1,616","$203,999 ","$207,150 ",25,5/31/2017,23831,CVR
1600547,789-657-07-78-00000,Single Family,CLOSD,52,11525 Chester Station DR,Centralia Gardens,Detached,3,3,9,"2,428","$204,000 ","$206,000 ",103,6/3/2016,23831,CVR
1732497,7.92662E+14,Single Family,CLOSD,52,10518 Surry RD,Carrisbrook At Mineola,Detached,3,2.1,7,"1,676","$204,500 ","$206,500 ",5,10/17/2017,23831,CVR
1606578,793-66-21-43-300-000,Single Family,CLOSD,52,10811 Crofton RD,Chipchase At Mineola,Detached,4,2.1,8,"2,130","$204,700 ","$203,000 ",26,7/7/2016,23831,CVR
1814904,792-65-90-78-300-000,Single Family,CLOSD,52,3544 Castlebury DR,Cameron Run,Detached,3,2.1,7,"1,532","$204,900 ","$205,000 ",10,6/18/2018,23831,CVR
1800002,789-67-75-03-700-000,Single Family,CLOSD,52,2927 Rycliff AVE,Rayon Park,Detached,4,2.1,7,"1,720","$204,900 ","$204,900 ",47,3/19/2018,23237,CVR
1743039,789-67-75-53-800-000,Single Family,CLOSD,52,2923 Rycliff AVE,Rayon Park,Detached,4,2.1,6,"1,710","$204,900 ","$210,000 ",53,4/6/2018,23237,CVR
1411969,793-660-59-03-00000,Single Family,CLOSD,52,3206 Ludgate RD,Summit Point,Detached,3,2.1,7,"1,902","$204,900 ","$202,000 ",31,6/20/2014,23831,CVR
1300212,795-656-09-74-00000,Single Family,CLOSD,52,3100 Poinsetta DR,Pleasant Dale,Detached,4,2.1,7,"2,009","$204,900 ","$204,900 ",53,4/16/2013,23831,CVR
2113049,790-67-74-83-600-000,Single Family,CLOSD,52,2811 Botone AVE,Rayon Park,Detached,3,2,6,"1,196","$204,950 ","$205,000 ",10,7/8/2021,23237,CVR
1901228,794-66-53-03-900-000,Single Family,CLOSD,52,10225 Brightwood AVE,Central Park,Detached,3,2.1,6,"1,542","$204,950 ","$200,000 ",53,4/18/2019,23237,CVR
1841705,794-66-53-03-400-000,Single Family,CLOSD,52,10229 Brightwood AVE,Central Park,Detached,3,2.1,6,"1,542","$204,950 ","$200,000 ",60,3/29/2019,23237,CVR
1735691,790-66-17-03-300-000,Single Family,CLOSD,52,11001 Tuscola DR,Mineola Heights,Detached,4,2.1,7,"1,800","$204,950 ","$200,000 ",21,11/27/2017,23831,CVR
1621756,790-66-13-27-900-000,Single Family,CLOSD,52,3712 Yantis CT,Mineola Heights,Detached,4,2.1,6,"1,568","$204,950 ","$196,000 ",49,10/12/2016,23831,CVR
1329793,795-657-49-50-00000,Single Family,CLOSD,52,3037 Warfield Estates TER,Warfield Estates,Detached,4,3.1,7,"2,028","$204,950 ","$200,000 ",16,1/31/2014,23831,CVR
1624688,792-65-97-96-500-000,Single Family,CLOSD,52,11400 Ludgate PL,Summit Point,Detached,3,2.1,6,"1,802","$204,999 ","$204,999 ",8,10/4/2016,23831,CVR
2035439,791-66-35-93-500-000,Single Family,CLOSD,52,10806 Stilton DR,Mineola,Detached,3,2,5,"1,244","$205,000 ","$205,000 ",2,1/6/2021,23831,CVR
2016377,791-66-14-66-600-000,Single Family,CLOSD,52,11036 Stilton DR,Mineola,Detached,3,2,5,"1,200","$205,000 ","$215,000 ",4,7/6/2020,23831,CVR
2014360,796-65-77-56-200-000,Condo/Town,CLOSD,52,3012 Perdue Springs LN,Chester,Townhouse,3,1.1,6,"1,395","$205,000 ","$195,000 ",18,10/14/2020,23831,CVR
1935205,792-66-01-83-400-000,Single Family,CLOSD,52,3513 Chagford DR,Mineola,Detached,3,2,5,"1,212","$205,000 ","$205,000 ",2,12/3/2019,23831,CVR
1926770,793-66-17-76-200-000,Single Family,CLOSD,52,11006 Rufford RD,Cameron Run,Detached,3,2,6,"1,308","$205,000 ","$206,850 ",17,10/15/2019,23831,CVR
1903886,791-66-32-71-400-000,Single Family,CLOSD,52,10800 Timonium DR,Mineola,Detached,4,2.2,7,"1,560","$205,000 ","$205,000 ",17,4/30/2019,23831,CVR
1602982,789-660-36-67-00000,Single Family,CLOSD,52,3810 Kingstream Layne,Ascot Forest,Detached,3,2.1,7,"2,100","$205,000 ","$210,000 ",57,5/16/2016,23831,CVR
1502582,795-657-69-35-00000,Single Family,CLOSD,52,3018 Warfield Estates PL,Warfield Estates,Detached,3,2.1,7,"1,842","$205,000 ","$205,000 ",5,4/17/2015,23831,CVR
1420835,793-656-86-69-00000,Single Family,CLOSD,52,3334 Osborne RD,Chester Heights,Detached,4,3,7,"2,408","$205,000 ","$175,000 ",40,1/12/2015,23831,CVR
1213791,792-659-55-24-00000,Single Family,CLOSD,52,3507 Ludgate RD,None,Detached,4,2.1,6,"2,152","$205,000 ","$197,500 ",28,7/20/2012,23831,CVR
1126782,788-662-45-77-00000,Single Family,CLOSD,52,10471 Shumark DR,Glen Oaks,Detached,4,2.1,9,"2,244","$206,900 ","$200,000 ",270,7/31/2012,23831,CVR
1918135,794-66-50-86-100-000,Single Family,CLOSD,52,10200 Brightwood AVE,Central Park,Detached,3,2.1,6,"1,542","$207,000 ","$205,000 ",21,9/11/2019,23237,CVR
1914765,794-66-52-66-900-000,Single Family,CLOSD,52,10201 Brightwood AVE,Central Park,Detached,3,2.1,6,"1,542","$207,000 ","$205,500 ",50,8/9/2019,23237,CVR
1836786,789-65-64-78-100-000,Single Family,CLOSD,52,11653 Chester Station DR,Chester Station,Detached,5,3,8,"1,702","$207,000 ","$200,000 ",103,3/15/2019,23831,CVR
1714538,793-65-93-44-200-000,Single Family,CLOSD,52,3306 Ludgate RD,Summit Point,Detached,4,2.1,8,"1,914","$207,000 ","$210,000 ",13,6/14/2017,23831,CVR
2036814,790-67-70-57-200-000,Single Family,CLOSD,52,7701 Telbury ST,Rayon Park,Detached,3,2,6,"1,300","$207,500 ","$220,000 ",3,1/19/2021,23237,CVR
1838299,789-65-94-38-500-000,Single Family,CLOSD,52,11107 Churchill CT,Ascot Pointe,Detached,3,2,7,"1,690","$207,500 ","$207,000 ",155,6/3/2019,23831,CVR
2018106,796-65-73-52-800-000,Condo/Town,CLOSD,52,12119 Perdue Springs LOOP,Westchester Townhouses,Townhouse,3,2.1,6,"1,360","$207,540 ","$207,540 ",12,8/14/2020,23831,CVR
1607864,789-66-13-43-700-000,Single Family,CLOSD,52,10719 Hamlin WAY,Hamlin Estates,Detached,3,2.1,8,"2,101","$207,900 ","$207,900 ",4,5/27/2016,23831,CVR
2019156,794-66-71-50-300-000,Single Family,CLOSD,52,2700 General BLVD,Central Park,Detached,3,2.1,6,"1,456","$208,950 ","$212,000 ",2,8/19/2020,23237,CVR
2103101,789-65-88-78-500-000,Single Family,CLOSD,52,3905 Terjo LN,Terjo Village,Detached,3,2,6,"1,332","$208,995 ","$227,000 ",5,5/25/2021,23831,CVR
2212421,789-65-87-96-000-000,Single Family,CLOSD,52,3918 Wood Dale RD,None,Detached,3,1,5,882,"$209,000 ","$212,222 ",5,6/30/2022,23831,CVR
2129078,7.9466E+14,Single Family,CLOSD,52,11508 Elmwood Lane LN,Fan Court,Detached,3,2,7,"1,482","$209,000 ","$217,000 ",9,10/20/2021,23831,CVR
1636902,7.89659E+14,Single Family,CLOSD,52,3936 wood dale rd,Wood Dale,Attached,3,2.1,5,"1,400","$209,000 ","$209,000 ",66,3/9/2017,23831,CVR
1427950,795-660-20-53-00000,Single Family,CLOSD,52,11431 Rolling Brook RD,Fan Court,Detached,4,2.1,9,"2,868","$209,000 ","$209,000 ",37,12/18/2014,23831,CVR
1415069,788-663-06-63-00000,Single Family,CLOSD,52,4001 Hilltop Farms TER,Hilltop Farms,Detached,4,2,8,"2,357","$209,000 ","$207,000 ",96,10/17/2014,23831,CVR
1926255,792-66-82-03-600-000,Single Family,CLOSD,52,2900 Galena AVE,Quail Oaks,Detached,3,2,7,"1,360","$209,500 ","$205,000 ",10,9/17/2019,23237,CVR
1911339,794-66-11-17-000-000,Single Family,CLOSD,52,10911 Rufford RD,Cameron Run,Detached,3,2.1,6,"1,400","$209,900 ","$209,900 ",6,5/30/2019,23831,CVR
1805614,789-67-75-93-900-000,Single Family,CLOSD,52,2921 Rycliff AVE,Rayon Park,Detached,4,2.1,7,"1,700","$209,900 ","$210,000 ",4,6/27/2018,23237,CVR
1727544,794-65-78-98-000-000,Single Family,CLOSD,52,11840 Shady LN,Holly Hills,Detached,4,2,8,"2,538","$209,900 ","$206,000 ",166,2/19/2018,23831,CVR
1725936,794-66-18-20-100-000,Single Family,CLOSD,52,3001 Castlebury DR,Cameron Run,Detached,3,3.1,8,"1,935","$209,900 ","$209,900 ",19,9/22/2017,23831,CVR
1504551,791-659-03-79-00000,Single Family,CLOSD,52,3640 Castlebury DR,Trueheart Heights,Detached,3,2,8,"2,058","$209,900 ","$190,000 ",35,6/1/2015,23831,CVR
1207957,791-659-00-57-00000,Single Family,CLOSD,52,11401 Rochelle RD,Trueheart Heights,Detached,4,3,8,"2,136","$209,900 ","$193,000 ",17,5/21/2012,23831,CVR
1129411,789-664-84-40-00000,Single Family,CLOSD,52,3612 Hamlin Creek PKY,Brooks Chapel,Detached,5,2.1,8,"2,276","$209,900 ","$202,000 ",36,2/1/2012,23831,CVR
2204929,791-66-80-20-700-000,Single Family,CLOSD,52,9515 Dawnshire RD,Quail Oaks,Detached,3,1.1,6,"1,380","$209,950 ","$227,500 ",4,4/21/2022,23237,CVR
1933729,792-66-57-97-200-000,Single Family,CLOSD,52,10072 S General BLVD,Central Park,Detached,3,2.1,6,"1,542","$209,950 ","$205,000 ",61,1/10/2020,23237,CVR
1813960,789-67-73-76-800-000,Single Family,CLOSD,52,2941 Libwood AVE,Rayon Park,Detached,4,2.1,6,"1,720","$209,950 ","$209,950 ",28,7/16/2018,23237,CVR
1727416,787-66-39-69-600-000,Single Family,CLOSD,52,4026 Hilltop Farms TER,Hilltop Farms,Detached,3,2.1,6,"1,494","$209,950 ","$210,000 ",10,9/15/2017,23831,CVR
1707832,790-66-40-51-000-000,Single Family,CLOSD,52,9907 Williams Mill RD,Brooks Chapel,Detached,4,2.1,7,"1,920","$209,950 ","$206,000 ",46,6/2/2017,23831,CVR
1205434,788-665-89-01-00000,Single Family,CLOSD,52,3813 Hamlin Creek,Brooks Chapel,Detached,4,2.1,8,"1,920","$209,950 ","$199,000 ",155,9/14/2012,23831,CVR
2131372,788-68-43-55-100-000,Single Family,CLOSD,52,2945 Parkdale RD,Falling Creek Hills,Detached,3,1,6,"1,118","$210,000 ","$220,000 ",3,11/19/2021,23234,CVR
2131068,787-67-10-79-700-000,Single Family,CLOSD,52,3505 Shaun CT,Kingsland Acres,Detached,3,1,6,"1,032","$210,000 ","$212,000 ",7,11/19/2021,23237,CVR
2117572,796-65-77-78-400-000,Condo/Town,CLOSD,52,2852 Goyne LOOP,Westchester Townhouses,Townhouse,4,3.1,7,"1,712","$210,000 ","$225,000 ",7,7/20/2021,23831,CVR
2109446,800-66-10-80-300-000,Single Family,CLOSD,52,2100 Benhill DR,Coxendale,Detached,3,1.1,6,"1,560","$210,000 ","$215,000 ",5,5/10/2021,23831,CVR
2031414,792-67-82-31-200-000,Single Family,CLOSD,52,2537 Gayland AVE,Patterson Park,Detached,3,2,5,"1,506","$210,000 ","$220,000 ",13,12/15/2020,23237,CVR
2030815,790-66-07-06-700-000,Single Family,CLOSD,52,3719 Mineola DR,Mineola,Detached,3,1.1,6,"1,200","$210,000 ","$215,000 ",2,11/16/2020,23831,CVR
2026806,791-68-39-23-800-000,Single Family,CLOSD,52,2404 Sherbourne RD,Bensley,Detached,6,3,7,"2,394","$210,000 ","$210,000 ",118,5/24/2021,23237,CVR
2016312,793-66-05-28-500-000,Single Family,CLOSD,52,3318 New Found LN,Cameron Run,Detached,3,2,5,"1,330","$210,000 ","$218,000 ",2,7/1/2020,23831,CVR
1921190,791-66-09-83-300-000,Single Family,CLOSD,52,3525 Chagford DR,Mineola,Detached,3,2,6,"1,252","$210,000 ","$198,000 ",7,7/19/2019,23831,CVR
1919022,790-67-79-94-500-000,Single Family,CLOSD,52,2724 Congress RD,Rayon Park,Detached,3,2.1,6,"1,400","$210,000 ","$210,000 ",6,7/31/2019,23237,CVR
1820837,789-66-13-81-900-000,Single Family,CLOSD,52,10727 Hamlin WAY,Hamlin Estates,Detached,3,2,6,"1,450","$210,000 ","$212,000 ",6,8/15/2018,23831,CVR
1812086,792-66-18-36-200-000,Single Family,CLOSD,52,10931 Crofton RD,Chipchase At Mineola,Detached,3,2.1,8,"1,896","$210,000 ","$217,810 ",42,6/21/2018,23831,CVR
1630592,793-66-07-24-400-000,Single Family,CLOSD,52,3300 Castlebury DR,Cameron Run,Detached,4,2.1,8,"2,098","$210,000 ","$210,000 ",20,11/10/2016,23831,CVR
1503292,792-659-76-37-00000,Single Family,CLOSD,52,3420 Ludgate RD,Summit Point,Detached,4,3.1,8,"2,284","$210,000 ","$207,500 ",9,3/26/2015,23831,CVR
1424551,792-658-45-13-00000,Single Family,CLOSD,52,11650 Malibu ST,Thompson Estates,Detached,3,2,8,"1,960","$210,000 ","$195,000 ",16,10/29/2014,23831,CVR
1420416,789-661-10-88-00000,Single Family,CLOSD,52,10602 Hamlin Way,Hamlin Estates,Detached,4,2.1,9,"2,708","$210,000 ","$207,000 ",129,1/22/2015,23831,CVR
1320844,794-661-86-82-00000,Single Family,CLOSD,52,11103 Surry RD,Shady Springs,Detached,4,2.1,9,"2,248","$210,000 ","$210,000 ",1,9/18/2013,23831,CVR
1311727,788-660-63-02-00000,Single Family,CLOSD,52,4108 Paces Ferry RD,Ascot Pointe,Detached,4,2.1,9,"2,690","$210,000 ","$207,500 ",6,6/20/2013,23831,CVR
2019653,796-65-74-22-800-000,Condo/Town,CLOSD,52,12113 Perdue Springs LOOP,Westchester Townhouses,Townhouse,3,2.1,6,"1,360","$210,540 ","$210,540 ",0,7/31/2020,23831,CVR
2019650,796-65-73-93-600-000,Condo/Town,CLOSD,52,12137 Perdue Springs LOOP,Westchester Townhouses,Townhouse,3,2.1,6,"1,360","$210,540 ","$210,540 ",0,8/17/2020,23831,CVR
2000157,794-66-51-35-000-000,Single Family,CLOSD,52,10210 Brightwood AVE,Central Park,Detached,3,2.1,6,"1,700","$211,150 ","$211,150 ",0,1/2/2020,23237,CVR
2016767,796-65-74-13-200-000,Condo/Town,CLOSD,52,12125 Perdue Springs LOOP,Westchester Townhouses,Townhouse,3,2.1,6,"1,360","$211,540 ","$211,540 ",6,7/9/2020,23831,CVR
1721360,795-65-80-59-100-000,Single Family,CLOSD,52,11709 Cliff Lawn DR,Clifflawn,Detached,3,2.1,9,"1,972","$211,950 ","$211,950 ",12,7/28/2017,23831,CVR
1625114,789-65-90-18-000-000,Single Family,CLOSD,52,11106 Kentshire LN,Ascot Pointe,Detached,4,2.1,7,"1,842","$212,000 ","$206,000 ",5,9/15/2016,23831,CVR
1522835,788-662-89-11-00000,Single Family,CLOSD,52,10407 Glen Oaks DR,Glen Oaks,Detached,3,2.1,6,"1,728","$212,000 ","$208,000 ",9,10/28/2015,23831,CVR
1933334,796-65-82-05-900-000,Single Family,CLOSD,52,11710 Perdue TER,Warfield Estates,Detached,3,2,7,"1,372","$212,900 ","$200,000 ",5,12/10/2019,23831,CVR
2000916,790-65-92-01-600-000,Single Family,CLOSD,52,3808 Terjo LN,Terjo Village,Detached,3,2.1,6,"1,813","$213,900 ","$215,000 ",11,3/16/2020,23831,CVR
1706550,790-66-15-21-800-000,Single Family,CLOSD,52,3700 Dalhart CT,Mineola Heights,Detached,3,2,6,"1,432","$213,900 ","$213,000 ",6,5/18/2017,23831,CVR
1724914,789-65-99-73-000-000,Single Family,CLOSD,52,3833 Castlebury DR,Castlebury Hills,Detached,3,2,8,"2,004","$213,950 ","$213,950 ",10,8/29/2017,23831,CVR
1928025,794-65-97-98-900-000,Single Family,CLOSD,52,11517 Cliff Lawn DR,Fan Court,Detached,4,2,8,"1,450","$214,000 ","$216,500 ",8,9/30/2019,23831,CVR
1926126,790-65-82-14-400-000,Single Family,CLOSD,52,3831 Wood Dale RD,Wood Dale,Detached,4,2,6,"1,405","$214,000 ","$214,000 ",30,9/30/2019,23831,CVR
1216952,790-664-19-40-00000,Single Family,CLOSD,52,3524 Midhurst DR,Brooks Chapel,Detached,3,2,8,"1,800","$214,480 ","$214,680 ",261,6/28/2013,23831,CVR
1931892,792-66-02-21-900-000,Single Family,CLOSD,52,3516 Hemlock RD,Cameron Run,Detached,3,2,7,"1,536","$214,900 ","$206,000 ",41,12/3/2019,23831,CVR
1914853,791-66-19-44-800-000,Single Family,CLOSD,52,11106 Belvoir RD,Mineola,Detached,3,2,6,"1,642","$214,900 ","$225,000 ",25,8/1/2019,23831,CVR
